TimeStamp;TimeStamp(Tool);Valid_Tool0;X_Tool0;Y_Tool0;Z_Tool0;QX_Tool0;QY_Tool0;QZ_Tool0;QR_Tool0
230816.16;230816.13;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
230925.45;230925.43;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
231034.56;231034.54;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
231143.73;231143.7;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
231252.94;231252.92;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
231362.14;231362.11;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
231471.31;231471.28;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
231580.49;231580.47;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
231689.68;231689.65;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
231799.02;231798.99;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
231908.08;231908.06;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
232017.27;232017.24;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
232126.63;232126.6;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
232235.66;232235.63;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
232344.84;232344.82;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
232454.48;232454.46;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
232563.24;232563.22;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
232672.44;232672.41;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
232781.64;232781.61;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
232890.84;232890.81;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
233000.06;233000.03;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
233109.24;233109.21;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
233218.4;233218.37;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
233327.59;233327.56;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
233436.88;233436.85;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
233546.03;233546;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
233655.22;233655.19;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
233764.38;233764.35;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
233873.65;233873.63;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
233982.72;233982.7;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
234091.98;234091.95;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
234201.17;234201.14;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
234310.42;234310.39;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
234419.54;234419.51;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
234528.81;234528.79;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
234637.91;234637.89;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
234747.11;234747.08;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
234856.28;234856.26;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
234965.49;234965.47;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
235074.67;235074.64;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
235183.98;235183.96;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
235293.07;235293.05;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
235402.31;235402.29;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
235511.71;235511.68;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
235620.69;235620.66;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
235729.87;235729.84;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
235839.04;235839.02;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
235948.23;235948.21;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
236057.8;236057.77;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
236166.61;236166.58;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
236275.8;236275.78;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
236385.01;236384.98;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
236494.26;236494.23;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
236603.4;236603.37;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
236712.81;236712.79;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
236821.77;236821.74;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
236931.02;236931;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
237040.15;237040.12;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
237149.35;237149.33;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
