TimeStamp;TimeStamp(Tool);Valid_Tool0;X_Tool0;Y_Tool0;Z_Tool0;QX_Tool0;QY_Tool0;QZ_Tool0;QR_Tool0
320465.75;320465.72;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
320574.81;320574.79;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
320684.02;320683.99;1;0.3400000036;-100.0199966;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
320793.2;320793.17;1;0.349999994;-100.0299988;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
320902.4;320902.38;1;0.349999994;-100.0299988;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
321011.62;321011.59;1;0.349999994;-100.0299988;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
321120.78;321120.76;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
321230.07;321230.04;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
321339.16;321339.13;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
321448.34;321448.32;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
321557.53;321557.5;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
321666.89;321666.87;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
321775.94;321775.91;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
321885.24;321885.21;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
321994.32;321994.3;1;0.3600000143;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
322103.53;322103.5;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
322212.72;322212.69;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
322321.91;322321.88;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
322431.09;322431.06;1;0.3400000036;-100.0400009;-86.93000031;-0.009800000116;-0.008999999613;0;0.9998999834
322540.45;322540.42;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
322649.46;322649.43;1;0.349999994;-100.0299988;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
322758.9;322758.87;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
322867.96;322867.92;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
322977.06;322977.04;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
323086.25;323086.23;1;0.349999994;-100.0299988;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
323195.43;323195.4;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
323304.67;323304.65;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
323413.84;323413.81;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
323523.02;323523;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
323632.2;323632.17;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
323741.41;323741.39;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
323850.61;323850.58;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
323959.79;323959.76;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
324068.97;324068.94;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
324178.37;324178.35;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
324287.42;324287.39;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
324396.57;324396.54;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
324505.85;324505.83;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
324614.96;324614.93;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
324724.49;324724.46;1;0.349999994;-100.0299988;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
324833.37;324833.34;1;0.349999994;-100.0299988;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
324942.6;324942.58;1;0.349999994;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
325051.72;325051.69;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
325160.91;325160.89;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
325270.21;325270.18;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
325379.32;325379.29;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
325488.48;325488.45;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
325597.69;325597.66;1;0.349999994;-100.0299988;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
325706.89;325706.87;1;0.349999994;-100.0299988;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
325816.09;325816.06;1;0.349999994;-100.0299988;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
325925.28;325925.25;1;0.3600000143;-100.0400009;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
326034.46;326034.43;1;0.3600000143;-100.0500031;-86.91000366;-0.009800000116;-0.008999999613;0;0.9998999834
326143.81;326143.79;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
326252.84;326252.82;1;0.349999994;-100.0299988;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
326362.08;326362.06;1;0.3400000036;-100.0299988;-86.93000031;-0.009800000116;-0.008999999613;0;0.9998999834
326471.2;326471.18;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
326580.43;326580.41;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
326689.62;326689.59;1;0.349999994;-100.0400009;-86.91999817;-0.009800000116;-0.008999999613;0;0.9998999834
